id_tran,mes,prima,cliente,productos,red
576,8,129.04,C2404671AG,145A,Canalonline
577,8,313.57,Y2713686QW,145A,Canalonline
578,7,193.38,P2826781XC,145A,Canalonline
579,9,188.31,R2573889JS,145A,Canalonline
580,8,275.14,A2983888XB,145A,Canalonline
581,12,247.41,Z1648126AE,145A,Canalonline
582,11,256.87,U1714691UT,145A,Canalonline
583,4,660.74,B2241944EQ,145A,Canalonline
584,4,218.68,T1569547TX,145A,Canalonline
585,12,161.67,J3112633KM,145A,Canalonline
586,12,194.74,E2093008IP,145A,Canalonline
587,2,123.42,Q4150359QQ,145A,Canalonline
588,6,135.59,S3744112AW,145A,Canalonline
589,10,168.28,M2187836SH,145A,Canalonline
590,4,194.43,U3140874WQ,145A,Canalonline
591,5,221.5,M2645277ZH,145A,Canalonline
592,12,155.63,X4834387FN,145A,Canalonline
593,10,115.82,W2652885QN,145A,Canalonline
594,7,120.15,C2602198JS,145A,Canalonline
595,1,192.63,E1929110HX,145A,Canalonline
596,9,155.89,X4620000KG,145A,Canalonline
597,1,164.1,Q3240169VZ,145A,Canalonline
598,11,234.22,E2060234VD,145A,Canalonline
599,3,202.78,E4765080NG,145A,Canalonline
600,7,158.99,H4239705ED,145A,Canalonline
601,3,209.47,E1800790PX,145A,Canalonline
602,11,615.72,G2418174SM,145A,Canalonline
603,2,341.74,K2963777IW,145A,Canalonline
604,7,192.96,Q1900867HL,145A,Canalonline
605,12,223.1,U3639353ZN,145A,Canalonline
606,11,180.82,E3947731BA,145A,Canalonline
607,2,160.89,W4541925BK,145A,Canalonline
608,11,241.84,H2234869KV,145A,Canalonline
609,9,240.16,N2501775XN,145A,Canalonline
610,9,141.04,W3518073UB,145A,Canalonline
611,5,182.16,I3719675SI,145A,Canalonline
612,9,214.65,M3345991HU,145A,Canalonline
613,11,169.91,U2387234MJ,145A,Canalonline
614,12,214.76,Z3889728YB,145A,Canalonline
615,3,169.31,R1745826QY,145A,Canalonline
616,4,242.66,N4357298BB,145A,Canalonline
617,5,222.62,O3735431RQ,145A,Canalonline
618,6,231.05,F2550763AI,145A,Canalonline
619,12,755.25,S2624168YQ,145A,Canalonline
620,11,171.13,R4075923TA,145A,Canalonline
621,8,171.12,H2892653ZM,145A,Canalonline
622,10,230.41,T4516190AR,145A,Canalonline
623,5,164.96,T2229199WV,145A,Canalonline
624,7,183.58,E3806376PO,145A,Canalonline
625,3,654.99,S1502835NS,145A,Canalonline
626,3,119.43,T3884841ID,145A,Canalonline
627,7,202.52,S3911426YK,145A,Canalonline
628,12,327.68,W3648997AS,145A,Canalonline
629,3,229.18,J1831892AZ,145A,Canalonline
630,4,128.67,V2256187BM,145A,Canalonline
631,11,328.86,E1607936SG,145A,Canalonline
632,2,713,N1522305SO,145A,Canalonline
633,7,236.99,L2103185KF,145A,Canalonline
634,8,216.07,S1904863QU,145A,Canalonline
635,6,203.87,Z4642825HW,145A,Canalonline
636,4,147.72,F1529273IE,145A,Canalonline
637,7,351.15,Z2805095IW,145A,Canalonline
638,9,173.86,F3444982PX,145A,Canalonline
639,9,616.34,G3220620HB,145A,Canalonline
640,11,208.11,Y3373731PH,145A,Canalonline
641,12,346.23,R4049587IP,145A,Canalonline
642,3,225.32,V3439407NJ,145A,Canalonline
643,1,681.45,Q1695063DI,145A,Canalonline
644,7,132.31,X2818634TG,145A,Canalonline
645,11,275.78,P4474639GD,145A,Canalonline
646,6,157.85,H2121878PJ,145A,Canalonline
647,7,250.09,Q3729300TU,145A,Canalonline
648,1,147.35,L1582727IT,145A,Canalonline
649,12,210.29,D4827494SP,145A,Canalonline
650,7,172.66,E4089034AP,145A,Canalonline
651,2,220.34,A2412344UV,145A,Canalonline
652,11,296.3,M4301796SD,145A,Canalonline
653,9,135.44,E2217289VV,145A,Canalonline
654,7,245.31,O2190682PG,145A,Canalonline
655,7,200.72,A2558716TT,145A,Canalonline
656,3,132.43,Z2337389GM,145A,Canalonline
657,11,251.06,K4659186GO,145A,Canalonline
658,5,370.31,Y3161101AR,145A,Canalonline
659,11,150.1,J1502751BQ,145A,Canalonline
660,4,243.66,U2245516EV,145A,Canalonline
661,9,173.72,J1549156ZF,145A,Canalonline
662,2,247.24,B4264319VL,145A,Canalonline
663,11,210.18,Q4834461JH,145A,Canalonline
664,4,175.23,Q4328777FD,145A,Canalonline
665,8,225.87,C4080310GN,145A,Canalonline
666,5,173.42,H2688253YV,145A,Canalonline
667,10,240.01,J3003323LP,145A,Canalonline
668,5,122.36,C2587469AC,145A,Canalonline
669,6,233.56,I4103459VB,145A,Canalonline
670,5,344.97,O3691690WN,145A,Canalonline
671,4,192.52,O3014897KQ,145A,Canalonline
672,3,247.65,M4291813RK,145A,Canalonline
673,5,222.91,C2913784PQ,145A,Canalonline
674,10,215.25,B2108665RS,145A,Canalonline
675,2,222.34,N1813795NP,145A,Canalonline
676,10,232.82,Z3264648AO,145A,Canalonline
677,10,167.37,V3113136QV,145A,Canalonline
678,11,218.38,X1566913BQ,145A,Canalonline
679,8,268.6,Q1525575DJ,145A,Canalonline
680,10,181.21,K4460416PJ,145A,Canalonline
681,5,131.04,Z2580403EV,145A,Canalonline
682,4,176.63,G2194412LA,145A,Canalonline
683,3,188.65,F4286017VN,145A,Canalonline
684,1,325.91,V2416428IA,145A,Canalonline
685,2,179.7,D4249171FS,145A,Canalonline
686,5,231.61,A4475043RX,145A,Canalonline
687,11,163.94,T3966812YY,145A,Canalonline
688,7,116.23,R2149412YE,145A,Canalonline
689,5,185.16,E1943513LQ,145A,Canalonline
690,10,248.26,Q3757681HN,145A,Canalonline
691,12,227.51,I2963365HP,145A,Canalonline
692,5,246.41,W3394751CP,145A,Canalonline
693,10,106.97,W3945046VP,145A,Canalonline
694,11,160.64,Q3103989GL,145A,Canalonline
695,6,213.83,C1516493KF,145A,Canalonline
696,3,247.34,E2388494DX,145A,Canalonline
697,8,320.44,M4180236KL,145A,Canalonline
698,6,121.92,K4410029RK,145A,Canalonline
699,11,224.68,K4224271EO,145A,Canalonline
700,3,273.16,F4361922VF,145A,Canalonline
701,6,184.84,O1623518FT,145A,Canalonline
702,12,298.35,G1863823RD,145A,Canalonline
703,8,178.55,W1639120AV,145A,Canalonline
704,9,209.6,Z4733169YI,145A,Canalonline
705,9,159.6,P3260858II,145A,Canalonline
706,6,207.53,E4722377CE,145A,Canalonline
707,9,167.91,U1991618KM,145A,Canalonline
708,2,130.91,V2371252SD,145A,Canalonline
709,5,166.18,S2115517YH,145A,Canalonline
710,8,215.15,K4285242QN,145A,Canalonline
711,10,246.36,C3973865JI,145A,Canalonline
712,12,141.5,Q2549334YA,145A,Canalonline
713,3,132.2,V2893145QH,145A,Canalonline
714,12,115.31,L3907577LS,145A,Canalonline
715,7,231.03,X2110454JJ,145A,Canalonline
716,1,205.77,N2457512QX,145A,Canalonline
717,5,210.3,G4294463OO,145A,Canalonline
718,10,681.03,Z4437852NV,145A,Canalonline
719,1,166.06,S2011565AO,145A,Canalonline
720,2,219.86,H3553262NB,145A,Canalonline
721,10,201.21,E3863105WN,145A,Canalonline
722,3,164.92,N2111326DG,145A,Canalonline
723,11,218.64,M4520825GI,145A,Canalonline
724,2,153,H3132741HZ,145A,Canalonline
725,2,207.63,S3076318FD,145A,Canalonline
726,9,197.93,Z1595978QN,145A,Canalonline
727,12,226.19,K3712413LI,145A,Canalonline
728,3,154.55,I3017283YV,145A,Canalonline
729,9,149.62,O1628579KL,145A,Canalonline
730,6,183.77,L2135090GQ,145A,Canalonline
731,1,224.68,M1500713TK,145A,Canalonline
732,9,588.19,I2619075AA,145A,Canalonline
733,5,218.91,F3012535UQ,145A,Canalonline
734,5,203.33,Z4090560YL,145A,Canalonline
735,2,140.63,M3368511OI,145A,Canalonline
736,9,207.01,K4413975BX,145A,Canalonline
737,6,168.14,T1648425LM,145A,Canalonline
738,9,141.68,M2481616BO,145A,Canalonline
739,1,111.66,L1891418GP,145A,Canalonline
740,12,126.97,F3588566WY,145A,Canalonline
741,4,381.01,H2108076PK,145A,Canalonline
742,4,259.78,B3191313KR,145A,Canalonline
743,5,155.31,E1807962LK,145A,Canalonline
744,2,622.33,R3530894BT,145A,Canalonline
745,7,175.13,Y2410743RP,145A,Canalonline
746,2,217.53,M3355793WZ,145A,Canalonline
747,8,121.13,V2843082GV,145A,Canalonline
748,4,286.46,B2374591DU,145A,Canalonline
749,10,318.67,L1687295JW,145A,Canalonline
750,6,205.01,N2177493OZ,145A,Canalonline
751,10,206.27,D1863555YW,145A,Canalonline
752,12,241.08,G4419567IJ,145A,Canalonline
753,7,122.88,O4208549CQ,145A,Canalonline
754,10,368.02,U4466803TC,145A,Canalonline
755,2,194.54,O4043363NB,145A,Canalonline
756,4,137.78,G2221064JN,145A,Canalonline
757,8,116.9,R4107964SH,145A,Canalonline
758,6,244.59,X3715959TC,145A,Canalonline
759,4,891.51,C4571771MR,145A,Canalonline
760,5,130.04,L3087672PA,145A,Canalonline
761,6,230,B2690845LK,145A,Canalonline
762,10,216.79,W3761100PM,145A,Canalonline
763,6,130.04,Z2620519LK,145A,Canalonline
764,9,124.83,C4822623UZ,145A,Canalonline
765,11,132.04,V1736887CI,145A,Canalonline
766,12,127.13,W4621558HX,145A,Canalonline
767,7,247.82,D3574451JT,145A,Canalonline
768,3,238.31,N4748757ED,145A,Canalonline
769,10,216.55,Z4054117VR,145A,Canalonline
770,12,130.85,J4442173JU,145A,Canalonline
771,10,135.46,I2892212NI,145A,Canalonline
772,7,132.57,B3610105AP,145A,Canalonline
773,3,343.03,P2807615IS,145A,Canalonline
774,9,168.94,V3916666HQ,145A,Canalonline
775,7,193.49,K1875223BD,145A,Canalonline
776,2,206.86,D3388861WU,145A,Canalonline
777,3,203.65,E4648626MB,145A,Canalonline
778,9,208.88,X1533164LD,145A,Canalonline
779,12,251.12,J3265042MM,145A,Canalonline
780,10,199.09,S4419463BV,145A,Canalonline
781,7,205.22,T4817663RI,145A,Canalonline
782,2,189.39,I3564799VU,145A,Canalonline
783,8,167.81,L4598253XN,145A,Canalonline
784,9,249.95,K2674343HJ,145A,Canalonline
785,3,232.13,Z2913236QU,145A,Canalonline
786,7,222.12,G4273784WF,145A,Canalonline
787,2,344.8,R2343822OA,145A,Canalonline
788,8,175.5,Q3122964SH,145A,Canalonline
789,3,182.2,X2121605OE,145A,Canalonline
790,2,245.68,O3828812RL,145A,Canalonline
791,7,144.12,M2126711PN,145A,Canalonline
792,2,191.63,W4509328LG,145A,Canalonline
793,11,234.01,K4538698LS,145A,Canalonline
794,11,184.35,A2402206HZ,145A,Canalonline
795,10,186.39,F1853103FJ,145A,Canalonline
796,7,219.47,T3924160BL,145A,Canalonline
797,5,232.12,N4085434DZ,145A,Canalonline
798,4,226.67,Y2829579ZW,145A,Canalonline
799,9,184.33,E4054423DG,145A,Canalonline
800,10,215.73,U3261685QE,145A,Canalonline
801,6,198.39,L3387346CS,145A,Canalonline
802,3,233.58,T1928690OR,145A,Canalonline
803,3,335.22,D4741953TX,145A,Canalonline
804,12,169.97,N1514397JW,145A,Canalonline
805,3,136.84,P2238091LE,145A,Canalonline
806,9,197.76,H2463051GC,145A,Canalonline
807,6,209.7,W4377610ZC,145A,Canalonline
808,2,136.51,L3302140LI,145A,Canalonline
809,2,229.75,O4702272NB,145A,Canalonline
810,10,200.35,S3552607KA,145A,Canalonline
811,7,183.15,J3819037PD,145A,Canalonline
812,2,242.19,M3509498AW,145A,Canalonline
813,2,211.83,B3469434FY,145A,Canalonline
814,8,134.65,N4295141IQ,145A,Canalonline
815,3,136.44,X4455733NH,145A,Canalonline
816,2,225.48,B2224382MJ,145A,Canalonline
817,4,723.19,S4515956HT,145A,Canalonline
818,5,155.42,C2367922DR,145A,Canalonline
819,10,165.48,T2624080KP,145A,Canalonline
820,5,227.09,I3656436YJ,145A,Canalonline
821,2,235.38,K1507640RV,145A,Canalonline
822,8,235.96,V4243095FH,145A,Canalonline
823,8,126.21,N4255035YW,145A,Canalonline
824,4,234.25,K4421538KE,145A,Canalonline
825,5,202.39,A4396089XJ,145A,Canalonline
826,4,168.25,A3862680DN,145A,Canalonline
827,7,282.01,M3331288SZ,145A,Canalonline
828,2,191.09,L2948579KX,145A,Canalonline
829,11,181.72,Y2310691CO,145A,Canalonline
830,2,664.57,T4568836LZ,145A,Canalonline
831,12,124.92,K4733546UQ,145A,Canalonline
832,5,203.53,E2257192DL,145A,Canalonline
833,10,248.82,F3532685MD,145A,Canalonline
834,3,171.04,J2861538VR,145A,Canalonline
835,9,240.21,Y4423746FX,145A,Canalonline
836,11,232.58,N3358072WG,145A,Canalonline
837,1,176.9,Z2201279CW,145A,Canalonline
838,6,222.45,P3114465SO,145A,Canalonline
839,4,188.37,S3600534AW,145A,Canalonline
840,2,139.59,C4295382FD,145A,Canalonline
841,4,122.56,K3490237JH,145A,Canalonline
842,7,217.88,G1603097RW,145A,Canalonline
843,3,202.35,H3769677DK,145A,Canalonline
844,7,199.22,N2874852UK,145A,Canalonline
845,10,150.48,F4273507LN,145A,Canalonline
846,9,160.44,P2105334AC,145A,Canalonline
847,6,163.27,L1727457ZE,145A,Canalonline
848,3,145.62,J4677418UU,145A,Canalonline
849,1,127.16,Q1952362PS,145A,Canalonline
850,2,204.04,T3616990RD,145A,Canalonline
851,4,228.82,S3993195FI,145A,Canalonline
852,9,184.79,R2357988OW,145A,Canalonline
853,4,160.8,Q4549727KE,145A,Canalonline
854,7,223.63,U1511595ZA,145A,Canalonline
855,7,125.73,Y2896821RV,145A,Canalonline
856,5,168.55,V1751050WF,145A,Canalonline
857,3,184.81,W2222977BG,145A,Canalonline
858,11,160.7,D2308434PG,145A,Canalonline
859,5,325.65,Z3921182IP,145A,Canalonline
860,12,128.85,L3369517AH,145A,Canalonline
861,7,280.03,Y3330691AK,145A,Canalonline
862,6,156.38,H4288263AF,145A,Canalonline
863,11,206.7,N4490863UN,145A,Canalonline
864,3,296.73,O2550017JD,145A,Canalonline
865,6,214.33,O3593788OZ,145A,Canalonline
866,12,190.69,G2410233FX,145A,Canalonline
867,5,168.6,P4464448FU,145A,Canalonline
868,3,187.02,F4817420RH,145A,Canalonline
869,11,171.83,R4159007JS,145A,Canalonline
870,8,209.48,F3727660SY,145A,Canalonline
871,1,241.09,Z1566938OV,145A,Canalonline
872,10,717.67,Y4880897MY,145A,Canalonline
873,2,226.5,M2466128RH,145A,Canalonline
874,10,252.12,C3580972XA,145A,Canalonline
875,2,197.59,L4060411EJ,145A,Canalonline
876,8,119.97,C3897798ZK,145A,Canalonline
877,4,146.91,E4023274YB,145A,Canalonline
878,6,146.75,O3306189IP,145A,Canalonline
879,12,116.04,B4594214VF,145A,Canalonline
880,7,287.03,R2020561HN,145A,Canalonline
881,3,168.09,G4699228DS,145A,Canalonline
882,6,359.3,B2885711KN,145A,Canalonline
883,12,338.55,B2570149BK,145A,Canalonline
884,12,215.14,F3325690CQ,145A,Canalonline
885,2,250.99,O2109317PO,145A,Canalonline
886,3,236.94,I3395049QZ,145A,Canalonline
887,6,713.25,R3287470BD,145A,Canalonline
888,8,119.38,M1525964ZY,145A,Canalonline
889,1,300.23,Z1861623SN,145A,Canalonline
890,5,167.51,F2488414CD,145A,Canalonline
891,4,157.86,R3389433HL,145A,Canalonline
892,4,199.35,D4806247UR,145A,Canalonline
893,9,119.24,D4766876VF,145A,Canalonline
894,3,213.81,Q3121310KJ,145A,Canalonline
895,4,166.8,O1605144FX,145A,Canalonline
896,6,269.66,X1969342YP,145A,Canalonline
897,3,222.55,E2288031NK,145A,Canalonline
898,4,137.29,X4375500IW,145A,Canalonline
899,4,152.05,J3111988IN,145A,Canalonline
900,5,212.51,C4428369RV,145A,Canalonline
901,6,227.3,Z4668655WT,145A,Canalonline
902,11,352.16,K2074227WD,145A,Canalonline
903,12,156.96,I2887713SU,145A,Canalonline
904,9,302.23,E4761703WB,145A,Canalonline
905,6,184.73,O4632799DB,145A,Canalonline
906,1,662.09,M2871066UP,145A,Canalonline
907,8,205.33,U2132351RX,145A,Canalonline
908,2,221.68,Q3162646UN,145A,Canalonline
909,12,153.43,Y2853822OA,145A,Canalonline
910,10,186.35,K4650980HO,145A,Canalonline
911,6,161.79,C3471479NR,145A,Canalonline
912,12,177.4,E4231201BI,145A,Canalonline
913,9,274.63,B1873134CE,145A,Canalonline
914,11,126.42,P4420340OH,145A,Canalonline
915,7,201.57,F3852582YD,145A,Canalonline
916,8,129.97,P2909294OL,145A,Canalonline
917,8,334.25,H2047470IT,145A,Canalonline
918,9,157.22,U3492911VN,145A,Canalonline
919,12,200.29,F2013872DP,145A,Canalonline
920,5,133.91,Z1882299JL,145A,Canalonline
921,2,139.54,Y3851413OX,145A,Canalonline
922,6,285.44,S3239743PX,145A,Canalonline
923,12,189.18,H2372860MY,145A,Canalonline
924,8,137.33,Z3634655NQ,145A,Canalonline
925,11,169.37,B2976977LC,145A,Canalonline
926,11,224.88,P2640500LA,145A,Canalonline
927,7,161.55,Z2595270XX,145A,Canalonline
928,8,129.07,G4589888TE,145A,Canalonline
929,5,123.32,B4170786JI,145A,Canalonline
930,8,187.25,Q4434895NA,145A,Canalonline
931,5,122.9,K3691752ZL,145A,Canalonline
932,8,358.79,H2673964YU,145A,Canalonline
933,9,122.78,C3153619OE,145A,Canalonline
934,4,125.64,P4498979DC,145A,Canalonline
935,11,209.69,S4347049XM,145A,Canalonline
936,4,638,T2733957VD,145A,Canalonline
937,8,236.38,L2189787VI,145A,Canalonline
938,11,167.54,R3495600VK,145A,Canalonline
939,2,320.19,Z4101229FA,145A,Canalonline
940,6,125.19,R3711173UE,145A,Canalonline
941,9,207.34,C2326026WB,145A,Canalonline
942,8,211.65,M3356058GA,145A,Canalonline
943,7,185.4,N2408334KI,145A,Canalonline
944,9,115.36,S1940436TW,145A,Canalonline
945,3,181.06,A3671971XN,145A,Canalonline
946,4,206.2,U3711608UF,145A,Canalonline
947,11,228.91,G2092028LZ,145A,Canalonline
948,10,133.71,M2669985OQ,145A,Canalonline
949,12,207.05,N4147955EF,145A,Canalonline
950,3,190.94,C3057996OG,145A,Canalonline
951,9,143.63,V2086149CN,145A,Canalonline
952,11,192.47,L4016225AV,145A,Canalonline
953,7,201.58,A2385505NE,145A,Canalonline
954,11,243.9,K2202844KF,145A,Canalonline
955,9,225.21,Z2355619SL,145A,Canalonline
956,12,231.84,Q2981541LD,145A,Canalonline
957,6,170.57,F3899267QN,145A,Canalonline
958,2,161.07,Z3630386QK,145A,Canalonline
959,3,261.8,X2794139PV,145A,Canalonline
960,12,267.33,P1891257WP,145A,Canalonline
961,7,231.05,T2310609GE,145A,Canalonline
962,10,160.74,M4095164IV,145A,Canalonline
963,7,205.08,B4043509JP,145A,Canalonline
964,10,675.18,R3017336MT,145A,Canalonline
965,3,243.57,F4828163DY,145A,Canalonline
966,3,129.04,V2083374LY,145A,Canalonline
967,10,134.49,F3528718HX,145A,Canalonline
968,4,142,G4870449PR,145A,Canalonline
969,6,147.97,B3611199YR,145A,Canalonline
970,3,242.64,D3336200NC,145A,Canalonline
971,8,249.72,Z3396622LA,145A,Canalonline
972,1,227.85,E2686555GY,145A,Canalonline
973,3,178.62,A3957807JC,145A,Canalonline
974,3,332.14,Q2707369OQ,145A,Canalonline
975,7,199.94,H3736040RG,145A,Canalonline
976,8,121.62,F2197884MH,145A,Canalonline
977,11,165.61,I2599076ND,145A,Canalonline
978,10,162.64,G2612512HO,145A,Canalonline
979,5,223.21,Z1710915JA,145A,Canalonline
980,1,308.01,S3770536QC,145A,Canalonline
981,3,162.94,U3922823MF,145A,Canalonline
982,6,206.53,Q3629834ZP,145A,Canalonline
983,12,170.34,J4291088RC,145A,Canalonline
984,7,243.51,Q3729799QA,145A,Canalonline
985,12,197.65,C1657597NV,145A,Canalonline
986,1,187.1,H3221206QZ,145A,Canalonline
987,2,167.65,O1644330XR,145A,Canalonline
988,10,443.44,O3640455OR,145A,Canalonline
989,2,188.25,K4473628UW,145A,Canalonline
990,12,212.49,I4369246QX,145A,Canalonline
991,5,348.12,S2136878KI,145A,Canalonline
992,12,213.94,D2330591QG,145A,Canalonline
993,8,130.85,D1700055FC,145A,Canalonline
994,6,225.65,X2790035CN,145A,Canalonline
995,12,215.43,J2288548NH,145A,Canalonline
996,11,147.58,A3280288JS,145A,Canalonline
997,10,165.91,O2204748FV,145A,Canalonline
998,5,216.29,F1522062XD,145A,Canalonline
999,7,184.46,G2989400OW,145A,Canalonline
1000,10,301.92,Q1816795NB,145A,Canalonline
1001,12,207.45,P4379760FZ,145A,Canalonline
1002,12,219.02,Y2695107LI,145A,Canalonline
1003,10,208.01,B2503138MJ,145A,Canalonline
1004,10,206.95,X3824570YK,145A,Canalonline
1005,5,231.46,H3526727IT,145A,Canalonline
1006,6,124.25,N4094253NE,145A,Canalonline
1007,6,181.35,K2848710DO,145A,Canalonline
1008,4,256.68,T4444196AO,145A,Canalonline
1009,7,221.74,I4274048RK,145A,Canalonline
1010,7,196.05,X2093468SH,145A,Canalonline
1011,10,211.66,Q1768649VR,145A,Canalonline
1012,10,221.41,H3131069JE,145A,Canalonline
1013,2,326.45,D4261969KQ,145A,Canalonline
1014,5,200.6,M3743582VK,145A,Canalonline
1015,8,168.74,T2868794ZZ,145A,Canalonline
1016,11,291.94,T3231319WF,145A,Canalonline
1017,3,232.46,H3456526WR,145A,Canalonline
1018,10,138.29,G1941052XA,145A,Canalonline
1019,1,237.5,E2572087QG,145A,Canalonline
1020,10,128.43,G2406147AE,145A,Canalonline
1021,9,191.28,O2997863AS,145A,Canalonline
1022,12,197.2,D2031120BK,145A,Canalonline
1023,10,223.7,X2732364JS,145A,Canalonline
1024,3,203.87,L4484806VH,145A,Canalonline
1025,12,137.72,J2596115NT,145A,Canalonline
1026,12,349.15,H2044588DX,145A,Canalonline
1027,6,269.15,L4517982YE,145A,Canalonline
1028,9,118.35,P2959485SF,145A,Canalonline
1029,4,179.19,T3118218FV,145A,Canalonline
1030,12,150.55,Z2339105MT,145A,Canalonline
1031,1,220.81,Z3432639QU,145A,Canalonline
1032,6,250.06,L2788068NU,145A,Canalonline
1033,8,200.37,H4472355IA,145A,Canalonline
1034,11,230.08,H4229653FA,145A,Canalonline
1035,1,209.89,E2193222IZ,145A,Canalonline
1036,4,198.76,S3516187BF,145A,Canalonline
1037,4,202,X4046731VK,145A,Canalonline
1038,3,232.54,F4382476FF,145A,Canalonline
1039,9,371.73,X2498686SS,145A,Canalonline
1040,11,190.46,C3901336TS,145A,Canalonline
1041,12,169.69,X3555190BN,145A,Canalonline
1042,9,390.2,O1908633QV,145A,Canalonline
1043,12,131.35,C1876813QT,145A,Canalonline
1044,12,137.93,B3585289JH,145A,Canalonline
1045,12,164.79,W1619904IE,145A,Canalonline
1046,4,261.12,M2369750PD,145A,Canalonline
1047,5,118.72,A2156862FJ,145A,Canalonline
1048,8,221.96,E2165939BC,145A,Canalonline
1049,11,220.93,P3756887TK,145A,Canalonline
1050,9,340.36,A2928967LV,145A,Canalonline
1051,1,163.86,O3602012GX,145A,Canalonline
1052,2,241.26,X2081954MC,145A,Canalonline
1053,11,128,T3308550HD,145A,Canalonline
1054,3,289.84,Y2373850AU,145A,Canalonline
1055,2,144.27,L3906991JM,145A,Canalonline
1056,6,174.63,C4362488YH,145A,Canalonline
1057,4,220.08,E3224906MP,145A,Canalonline
1058,4,241.58,T4761250BC,145A,Canalonline
1059,5,667.8,Z2278343BQ,145A,Canalonline
1060,2,182.75,W1630264SP,145A,Canalonline
1061,9,211.88,Y2687619NR,145A,Canalonline
1062,6,226.32,R4201682AT,145A,Canalonline
1063,4,166.35,T3342277ZC,145A,Canalonline
1064,7,183.08,G2636912ZL,145A,Canalonline
1065,3,242.96,D2472246XC,145A,Canalonline
1066,5,163.37,B4405784GU,145A,Canalonline
1067,10,255.71,N3569554HQ,145A,Canalonline
1068,9,159.14,U3319102QM,145A,Canalonline
1069,11,136.4,X4173370LN,145A,Canalonline
1070,7,187.75,N3829777YQ,145A,Canalonline
1071,8,141.68,F1864509WI,145A,Canalonline
1072,7,128.8,U4661053QQ,145A,Canalonline
1073,3,117.57,L4483696NW,145A,Canalonline
1074,3,257.34,N3285917YE,145A,Canalonline
1075,7,203.75,G4198705DG,145A,Canalonline
1076,4,209,Y3209174YI,145A,Canalonline
1077,10,203.46,M3907989DP,145A,Canalonline
1078,10,218.17,S2976302NO,145A,Canalonline
1079,3,238.85,H3844435VM,145A,Canalonline
1080,8,168.56,B3341976AW,145A,Canalonline
1081,9,228.78,F2496653HK,145A,Canalonline
1082,6,180.97,S3567032AT,145A,Canalonline
1083,9,235.13,C1670459MZ,145A,Canalonline
1084,7,180.11,B4243568UM,145A,Canalonline
1085,11,247.78,N3520315MB,145A,Canalonline
1086,12,167.71,J4257948NU,145A,Canalonline
1087,3,146.4,R2362717ZL,145A,Canalonline
1088,9,412.83,U3337765SA,145A,Canalonline
1089,9,289.54,D2631021YH,145A,Canalonline
1090,5,248.62,E1702078TL,145A,Canalonline
1091,1,178.74,S2384600QI,145A,Canalonline
1092,11,211.72,P4809612TI,145A,Canalonline
1093,7,204.39,X3570898MQ,145A,Canalonline
